a few items sit on top of a toilet in a bathroom stall,a couple of bears on a wooden in front of a bathroom,"47.67,"
a toilet seat is left open inside of a bathroom,a bathroom is shown in a bathroom with a mirror,"35.36,"
a dirty toilet in a small bathroomwith items on top,a small bathroom in a bathroom with a sink on top of it,"40.82,"
a dirty toilet in a small cramped space,a small child in a bathroom with a clock in it,"38.73,"
a bathroom with a poster of an ugly face above the toilette,a bathroom with a picture of the bathroom with an open toilet,"59.16,"
large bathroom with light flowing in the window,a bathroom with a sink sink in the kitchen,"47.14,"
a bathroom with a white toilet and sink,a bathroom with a white toilet and a sink,"100.0,"
a small bathroom with a toilet by the window and a pedestal sink with a mirrored medicine cabinet over it,a bathroom with a toilet and a sink and a bathroom with a clock in the bathroom,"60.3,"
a dirt bike rider doing a stunt jump in the air,a crowd of a bike riding a bike in the grass,"42.16,"
a motorcyclist is in mid air hanging on to the handlebars,a person in a park with a clock sitting on the floor,"31.62,"
a man riding a dirt bike becomes airborne,a man riding a bike on a field,"54.77,"
a person performs a stunt jump on a motorcycle,a person is on a bike with a kite,"33.33,"
a couple of birds fly through a blue cloudy sky,a couple of people walking through a blue sky,"66.82,"
a beautiful blue and pink sky overlooking the beach,a large and white photo of the water,"26.73,"
group of three people sailing kites up in the sky,group of people that are riding the beach,"44.72,"
group of people are flying kites on the beach,a group of people are flying on the beach,"94.28,"
a picture advertising arizona tourism in an airport,a picture of an old clock in a bathroom,"42.86,"
a television is shown in the middle of a baggage claim area,a woman is in the middle of a bathroom with a sink,"52.7,"
a television that is sitting next to signs,a clock that is sitting next to a black,"71.43,"
an airport terminal has a big screen displaying an ad for arizona,an old picture is a picture of a clock for a bathroom,"25.09,"
man in motorcycle leathers standing in front of a group of bikes,man in front of a man standing in front of a kitchen,"79.12,"
a group of men stand next to their bicycles,a group of men standing next to each other,"44.72,"
bikers  dressed in their gear  standing near their motorcycles,a young boy standing in the grass holding a bike,"21.32,"
three men standing around their motorcycles in a parking lot,three men standing in a bathroom with a bike,"50.4,"
a variety of pots are stored in a nook by a fireplace,a bunch of a couple of scissors are in a bathroom,"42.16,"
a room filled with clutter and a fireplace,a kitchen with a sink and a sink,"30.86,"
a room contains baskets and has a fireplace,a bathroom and a bathroom with a sink,"15.43,"
a small living room with a fireplace and work baskets,a small bathroom with a sink and a mirror,"43.3,"
a car is stopped at a red light,a white photo of a red building is on a table,"28.87,"
a truck nears a stop light in rainy weather,a large clock is in a kitchen with a clock,"12.6,"
the car is at the intersection while the sun is setting,the man is at the camera is in the kitchen,"75.7,"
a car is at a red light in the rain,a man is holding a red in the kitchen,"53.45,"
a bathroom with a traditional toilet next to a floor toilet,a bathroom with a toilet next to a mirror,"77.46,"
mans bathroom with two visible fixtures  trash basket and plunger in sight,two bathroom with two appliances and a sink sink and a sink,"38.73,"
a squat toilet and a western toilet are next to each other,a large and a bathroom with a sink next to a sink,"27.39,"
a toilet stall  complete with two clean toilets,a small bathroom with two bears in a bathroom,"25.2,"
a group of people preparing food in a kitchen,a group of people sitting at a table in a kitchen,"66.82,"
six different people in aprons and hats preparing vegetables,a group of people in a red and white photo of a small field,"27.74,"
group of people all sorting vegetables in a line,a group of people standing in a kitchen,"57.74,"
a group of people are in a line working on green vegetables,a group of people are in a kitchen with some flowers on it,"57.21,"
posted signs point the way through a parking garage,a clock tower through the side of a city street,"25.0,"
three road signs posted in a parking garage,three people walking in a city street,"30.86,"
three traffic signs at the entrance of a parking garage,three people at the side of a city street at a restaurant,"48.11,"
this is a parking garage with several signs,this is a picture of a kitchen with a clock,"42.86,"
a green car on display next to a busy street,a black and white on a street next to a building,"50.0,"
a sculpture of a hot rod sitting on a sidewalk,a close up of a man sitting on a bench,"42.86,"
a sculpture of a green hot rod on a city sidewalk,a close up of a white plate with a red on top,"23.57,"
this is a city art piece of a small car,this is a picture of a large white top of a small sink,"51.03,"
a large passenger jet taking off from an airport,a large large clock is hanging from an open,"44.72,"
the airplane has begun its ascent in the skies,the clock is flying the air in the bathroom,"54.49,"
a plane that just took off flying from an airport,a large that is parked at an open sky,"23.57,"
a plane is shown taking off from an airstrip,a large is is shown in an open kitchen,"44.72,"
young woman carrying an opened umbrella in a city neighborhood,a young woman riding an umbrella in a city street,"70.71,"
a beautiful young lady walking in the rain while holding an umbrella,a young young woman standing in front of an open while holding a laptop,"48.35,"
a woman walking while holding up a red umbrella,a woman holding up a bike while standing on a street,"53.45,"
a woman holding a red umbrella traveling down a sidewalk,a woman holding a red umbrella riding a bike,"61.72,"
an older man backing up a truck with a bicycle in it's flat bed,an older man sitting at a bench with a dog in a mirror,"45.64,"
a man sits in the drivers seat of a truck,a man in a bathroom sitting in front of a mirror,"44.72,"
a man looking out the back window of his truck,a man looking at the camera while sitting on the floor,"38.49,"
a man in a truck looks out his rear window,a man in a kitchen shirt his teeth to his face,"42.64,"
set of toy animals sitting in front of a red wooden wagon,a bunch of teddy bears sitting in front of a building,"58.54,"
some toy animals on the ground near a picture,some people are on the side of a wall,"37.5,"
several toy animals   a bull  giraffe  deer and parakeet,several people are a small green and white picture,"25.0,"
children's toy animals are strewn across a floor,a large clock is standing next to a small bathroom,"0.0,"
a group of men standing in front of a bar having a conversation,a group of men standing in front of a man holding a bat,"75.0,"
several men having a conversation at a restaurant,several men at a table at a restaurant,"72.17,"
restaurant staff taking a break near the bar,a person standing near a white bike in the water,"26.73,"
three workers at a restaurant visiting with each other and customers,three men at a table with some flowers and other,"52.7,"
a children play area absent of any children,a picture of a very large brown glass of a person,"21.08,"
a work area room that is very very clean,a picture of a white kitchen that has a sink,"11.95,"
a craft supply room with craft supplies and containers,a small bathroom with a sink and a sink,"22.36,"
a little children's classroom with materials and toys,a little boy with a little and two people,"50.4,"
fruit in a jar filled with liquid sitting on a wooden table,a wooden table with a wooden sitting in a kitchen,"63.25,"
there is a jar filled with an unknown liquid and solid,there is a kitchen with an old and white table,"52.7,"
some yellow objects are floating in red liquid in a jar,some people are sitting in a red white in a bathroom,"60.93,"
